1989,Western Pacific,Samoa,Other,0
1989,Africa,Sao Tome and Principe,Other,0
1986,Africa,Uganda,Spirits,0.2
1987,Western Pacific,Micronesia (Federated States of),Beer,0
1989,Africa,Uganda,Other,7.5
1985,Europe,Finland,Other,2.01
1985,Americas,Guatemala,Beer,0.77
1989,Eastern Mediterranean,Somalia,Spirits,0
1985,Eastern Mediterranean,Tunisia,Spirits,0.1
1989,South-East Asia,Bhutan,Wine,0
1986,Africa,Cameroon,Spirits,0.01
1986,Americas,Jamaica,Other,0
1987,Europe,Germany,Beer,8.52
1985,Americas,Guatemala,Spirits,2.25
1985,Africa,Mali,Beer,0.01
1989,Africa,Madagascar,Spirits,1.03
1985,Americas,Uruguay,Beer,1.21
1984,Europe,Belgium,Other,0
1984,Western Pacific,Republic of Korea,Beer,1.22
1987,South-East Asia,Democratic People's Republic of Korea,Beer,0.37
1985,Europe,Iceland,Spirits,3.09
1987,Europe,Austria,Other,
1985,Europe,Sweden,Other,0
1984,Europe,Portugal,Other,1.13
1986,Europe,Luxembourg,Beer,5.62
1989,Americas,Mexico,Beer,3.57
1986,Europe,Latvia,Beer,1.36
1989,Africa,Cameroon,Spirits,0.04
1985,Americas,Peru,Beer,2.21
1986,Africa,Gambia,Beer,0.08
1984,South-East Asia,Democratic People's Republic of Korea,Wine,0
1985,Africa,Senegal,Wine,0.19
1986,Europe,Switzerland,Other,0.3
1985,Eastern Mediterranean,Libya,Beer,0
1989,Europe,Albania,Spirits,0.75
1989,Europe,Spain,Wine,5.33
1986,Africa,Mali,Beer,0.01
1985,Africa,Niger,Other,0
1989,Europe,Slovakia,Wine,2.1
1984,Western Pacific,Lao People's Democratic Republic,Wine,0
1987,Western Pacific,Solomon Islands,Wine,0.06
1986,Americas,Trinidad and Tobago,Spirits,3.07
1986,South-East Asia,Nepal,Wine,0
1985,Africa,Namibia,Beer,0
1986,Africa,Gabon,Other,
1986,Western Pacific,Philippines,Beer,1.21
1984,Europe,Denmark,Spirits,1.84
1984,Western Pacific,Micronesia (Federated States of),Beer,0
1985,Western Pacific,Samoa,Other,0
1986,Africa,Zimbabwe,Wine,0.04
1985,Americas,Jamaica,Other,0
1987,Western Pacific,Kiribati,Other,0
1985,Europe,Luxembourg,Spirits,2.76
1984,Europe,Czech Republic,Beer,7.75
1987,Europe,Czech Republic,Spirits,4.31
1984,Africa,Namibia,Spirits,0
1984,Africa,Congo,Beer,2.26
1986,Africa,Namibia,Beer,0
1987,Eastern Mediterranean,Somalia,Wine,0
1987,Europe,Austria,Wine,4.7
1986,Africa,Angola,Spirits,0.48
1987,Americas,Colombia,Wine,0.14
1985,Europe,Bulgaria,Wine,2.82
1989,Africa,Democratic Republic of the Congo,Spirits,0.01
1987,Europe,Slovenia,Beer,3.54
1985,Africa,Mali,Spirits,0.05
1987,Africa,Mauritania,Spirits,0.01
1984,Americas,Paraguay,Other,0.02
1989,Europe,Germany,Beer,8.47
1984,Americas,Panama,Spirits,2.3
1984,Africa,Ghana,Other,1.07
1984,Western Pacific,Papua New Guinea,Beer,1.12
1986,Eastern Mediterranean,Bahrain,Wine,0.24
1984,Europe,Slovakia,Wine,2.55
1987,Europe,Slovakia,Beer,6.54
1989,Europe,Russian Federation,Wine,0.93
1985,Africa,Liberia,Beer,0.6
1984,Americas,Mexico,Other,0.04
1987,Africa,Uganda,Other,7.2
1986,Europe,Slovakia,Spirits,4.29
1987,Western Pacific,Malaysia,Other,
1984,Europe,Ukraine,Beer,1.83
1989,Americas,Haiti,Beer,0.03
1984,Western Pacific,Fiji,Beer,1.97
1985,South-East Asia,Indonesia,Beer,0.03
1986,Europe,Belarus,Beer,
1984,Africa,South Africa,Wine,1.74
1989,Europe,Romania,Beer,3.34
1987,Europe,Hungary,Spirits,5.96
1986,Europe,Switzerland,Wine,7.04
1985,Africa,Uganda,Other,6.72
1986,Africa,Guinea-Bissau,Spirits,0.84
1987,Europe,Spain,Wine,6.45
1986,Americas,Guyana,Wine,0
1984,Europe,France,Other,0.24
1984,Americas,Colombia,Wine,0.12
1985,Europe,Belgium,Beer,7.45
1989,Europe,Romania,Wine,2.44
1984,Africa,Swaziland,Beer,0
1987,Americas,Ecuador,Beer,1.47
1987,South-East Asia,India,Spirits,1.48
1985,Americas,Suriname,Spirits,3.45
1989,Europe,Norway,Wine,0.97
1989,Europe,Lithuania,Spirits,
1987,Africa,Burkina Faso,Wine,0.01
1987,Africa,Cabo Verde,Beer,0.77
1989,Eastern Mediterranean,Egypt,Other,
1987,Europe,Romania,Other,
1989,Africa,Malawi,Other,0.7
1985,Europe,Greece,Other,0.07
1984,Africa,Gabon,Beer,7.62
1986,Europe,Cyprus,Spirits,3.46
1985,Western Pacific,Samoa,Spirits,0.1
1986,Europe,Finland,Beer,3.7
1989,Americas,Costa Rica,Other,0
1984,Eastern Mediterranean,Jordan,Beer,0.17
1989,Africa,Central African Republic,Other,1.17
1987,Europe,Slovenia,Spirits,3.2
1985,Americas,Guyana,Beer,1.17
1986,Western Pacific,Japan,Wine,0.09
1985,Europe,Poland,Wine,1.3
1985,Eastern Mediterranean,United Arab Emirates,Wine,0.21
1985,Europe,Luxembourg,Beer,5.6
1986,Africa,Central African Republic,Beer,1.41
1986,Eastern Mediterranean,Qatar,Other,0
1985,Europe,Slovakia,Other,0
1984,Eastern Mediterranean,Iran (Islamic Republic of),Spirits,0
1985,Africa,Equatorial Guinea,Spirits,0
1986,Eastern Mediterranean,Oman,Wine,0
1986,Americas,Venezuela (Bolivarian Republic of),Other,
1984,Europe,Israel,Beer,0.98
1987,Western Pacific,Japan,Other,2.14
1984,Western Pacific,Malaysia,Other,
1986,Western Pacific,Cambodia,Spirits,0.22
1985,Europe,Hungary,Wine,3.81
1987,Europe,Lithuania,Other,
1987,Eastern Mediterranean,Oman,Wine,0.08
1985,Eastern Mediterranean,Bahrain,Spirits,3.7
1984,Americas,Bahamas,Beer,4.25
1989,Europe,Germany,Wine,3.74
1984,Africa,Ghana,Beer,0.29
1984,South-East Asia,Thailand,Beer,0.23
1987,South-East Asia,Nepal,Spirits,0
1987,Africa,Guinea,Wine,0.02
1987,Americas,Bolivia (Plurinational State of),Spirits,1.8
1986,Americas,Argentina,Wine,10.3
1985,Americas,United States of America,Wine,1.44
1985,Africa,Eritrea,Wine,0
1987,Eastern Mediterranean,Somalia,Spirits,0.01
1989,Africa,South Africa,Wine,1.61
1986,Europe,Turkey,Spirits,0.48
1985,Africa,Burkina Faso,Beer,0.3
1989,South-East Asia,Nepal,Other,0
1984,Africa,Burundi,Wine,0.01
1986,Eastern Mediterranean,Iraq,Wine,0.01
1989,Americas,Suriname,Spirits,1.53
1986,Eastern Mediterranean,Djibouti,Beer,0.43
1986,Eastern Mediterranean,Sudan,Spirits,0.25
1986,Eastern Mediterranean,Djibouti,Spirits,1.49
1987,Europe,Italy,Spirits,1.47
1987,Western Pacific,Mongolia,Other,0
1987,Europe,Luxembourg,Wine,7.04
1985,Americas,Canada,Other,
1987,Americas,United States of America,Wine,1.44
1985,Western Pacific,Malaysia,Other,
1987,Western Pacific,Fiji,Spirits,0.03
1986,Eastern Mediterranean,Jordan,Other,
1989,Europe,Cyprus,Beer,3.62
1984,Americas,Honduras,Spirits,1.11
1985,Africa,Central African Republic,Spirits,0.03
1989,Eastern Mediterranean,Kuwait,Wine,0
1987,Americas,Costa Rica,Other,0.02
1986,Eastern Mediterranean,Tunisia,Wine,0.58
1989,Americas,Costa Rica,Beer,0.79
1986,Africa,Equatorial Guinea,Other,0
1986,Western Pacific,Philippines,Wine,0
1987,Americas,United States of America,Beer,5.07
1986,South-East Asia,Myanmar,Spirits,0.27
1987,Eastern Mediterranean,Kuwait,Spirits,0
1984,Western Pacific,Solomon Islands,Spirits,0.07
1989,Western Pacific,China,Wine,0.03
1985,Africa,Swaziland,Other,6.92
1984,Eastern Mediterranean,Iraq,Spirits,0.6
1987,Eastern Mediterranean,Jordan,Other,
1989,Africa,Comoros,Spirits,0.01
1987,Europe,Sweden,Beer,3.13
1986,Americas,Saint Kitts and Nevis,Spirits,2.27
1989,Americas,El Salvador,Spirits,0.94
1989,Americas,El Salvador,Wine,0.02
1985,Americas,Guyana,Wine,0
1986,Europe,Israel,Other,0
1989,Europe,Austria,Beer,7.1
1987,Europe,Portugal,Wine,8.21
1986,Americas,Canada,Beer,4.87
1987,Americas,Jamaica,Other,0
1989,South-East Asia,Indonesia,Spirits,0.03
1986,Western Pacific,Japan,Spirits,2.93
1984,Europe,Ukraine,Wine,2.19
1989,Americas,Bahamas,Other,0.01
1986,Europe,Lithuania,Spirits,
1987,Africa,Nigeria,Other,5.81
1987,Africa,Zambia,Spirits,0.22
1986,Africa,South Africa,Wine,1.66
1986,Western Pacific,Viet Nam,Beer,0.12
1987,South-East Asia,Nepal,Wine,0
1985,Americas,Nicaragua,Wine,0.01
1984,South-East Asia,Bhutan,Beer,0.51
1989,Africa,Nigeria,Wine,0
1985,Africa,Burundi,Beer,2.86
1985,Western Pacific,Mongolia,Spirits,2.97
1984,Europe,Sweden,Spirits,2.55
1985,Europe,Bulgaria,Other,0
1986,Western Pacific,New Zealand,Spirits,1.85
1986,Europe,Hungary,Wine,3.57
1989,Americas,Brazil,Wine,0.31
1989,Western Pacific,Kiribati,Wine,0.01
1985,Europe,Iceland,Wine,1.09
1987,Eastern Mediterranean,Syrian Arab Republic,Other,0
1986,Europe,Ukraine,Spirits,2.04
1985,Europe,Albania,Spirits,0.86
1986,Americas,Panama,Beer,2.98
1986,Americas,Suriname,Other,0
1986,Americas,Suriname,Beer,2.14
1986,Europe,Israel,Beer,0.93
1987,Western Pacific,Republic of Korea,Other,6.84
1984,Africa,Mauritania,Beer,0.01
1987,Africa,Cte d'Ivoire,Spirits,0.17
1985,Eastern Mediterranean,Tunisia,Other,0
1984,Africa,Rwanda,Spirits,0.01
1987,Europe,Malta,Spirits,1.36
1989,Europe,Kyrgyzstan,Beer,0.62
1984,Europe,Norway,Beer,2.65
1985,Africa,Uganda,Beer,0.09
1987,Africa,Lesotho,Other,0.92
1986,Eastern Mediterranean,United Arab Emirates,Wine,0.13
1985,Africa,Mauritania,Spirits,0.01
1987,Africa,Uganda,Wine,0
1986,Africa,Cabo Verde,Wine,1.74
1987,Europe,Switzerland,Beer,4.17
1989,Europe,Belarus,Beer,1.83
1985,Europe,Netherlands,Spirits,2.77
1986,Eastern Mediterranean,Lebanon,Beer,0.42
1989,Eastern Mediterranean,Pakistan,Other,0.01
1987,Europe,Germany,Spirits,2.65
1984,Europe,Italy,Beer,1.19
1985,Western Pacific,Fiji,Beer,1.86
1989,Eastern Mediterranean,Libya,Other,0
1987,Europe,Slovenia,Wine,9.9
1984,Europe,Norway,Wine,0.71
1984,Americas,Haiti,Beer,0
1987,Americas,Argentina,Spirits,1.45
1989,Europe,Lithuania,Wine,
1987,Western Pacific,Lao People's Democratic Republic,Beer,0.01
1984,Africa,Angola,Spirits,0.35
1987,Africa,Zambia,Beer,0.86
1987,Europe,United Kingdom of Great Britain and Northern Ireland,Other,0.38
1985,Africa,Cabo Verde,Other,
1985,Europe,Norway,Beer,2.63
1987,Africa,Botswana,Beer,2.22
1989,Africa,Namibia,Other,0.24
1985,Eastern Mediterranean,Iran (Islamic Republic of),Other,0
1989,Eastern Mediterranean,Bahrain,Wine,0.22
1984,Western Pacific,Japan,Beer,2.33
1985,Europe,Denmark,Beer,7.44
1987,Africa,Guinea-Bissau,Other,1.2
1989,South-East Asia,India,Other,0
1985,Africa,Ghana,Beer,0.34
1989,Europe,United Kingdom of Great Britain and Northern Ireland,Spirits,2.18
1989,Americas,Uruguay,Spirits,2.03
1984,Europe,Finland,Other,2.07
1987,Europe,Romania,Beer,0.38
1985,South-East Asia,Indonesia,Spirits,0.04
1985,Europe,Slovenia,Other,0
1984,Europe,Belarus,Beer,
1986,Africa,Mali,Wine,0
1987,Europe,Iceland,Spirits,3.55
1984,Western Pacific,Papua New Guinea,Wine,0.05
1989,Americas,Venezuela (Bolivarian Republic of),Beer,4.24
1986,Europe,Greece,Other,0.07
1985,Africa,Cameroon,Beer,2.5
1984,Europe,Turkey,Other,0
1986,Western Pacific,Philippines,Spirits,2.81
1989,Africa,Ghana,Beer,0.39
1987,Americas,Nicaragua,Other,0
1987,South-East Asia,Democratic People's Republic of Korea,Wine,0
1986,Africa,Ethiopia,Beer,0.53
1984,Eastern Mediterranean,Morocco,Beer,0.27
1985,Western Pacific,Kiribati,Spirits,0.08
1987,Africa,Togo,Wine,0.13
1984,Europe,Ireland,Beer,7.74
1987,Europe,Russian Federation,Spirits,2.08
1987,Europe,Albania,Beer,0.58
1986,Eastern Mediterranean,Saudi Arabia,Other,0
1989,Europe,Finland,Wine,0.98
1987,Africa,Burundi,Other,5.36
1985,Africa,Guinea-Bissau,Wine,0.19
1986,Europe,Latvia,Spirits,5.15
1984,Africa,Cameroon,Other,3.55
1984,Americas,Trinidad and Tobago,Beer,1.93
1985,Americas,El Salvador,Spirits,1.8
1986,Americas,Nicaragua,Beer,0.75
1989,Africa,Botswana,Beer,2.35
1986,Eastern Mediterranean,Afghanistan,Wine,0
1985,Americas,Antigua and Barbuda,Other,0
1985,South-East Asia,Nepal,Spirits,0
1989,Western Pacific,Brunei Darussalam,Wine,0.15
1985,Americas,Dominican Republic,Beer,1.2
1984,Americas,Peru,Beer,2.14
1986,Americas,El Salvador,Spirits,1.49
1985,Europe,Cyprus,Beer,2.81
1989,Americas,Argentina,Spirits,0.29
1989,Africa,Cte d'Ivoire,Wine,0.86
1985,Eastern Mediterranean,Morocco,Beer,0.27
1987,Eastern Mediterranean,Jordan,Beer,0.14
1987,Europe,Sweden,Other,0
1985,Africa,Sierra Leone,Beer,0.15
1986,Africa,Lesotho,Spirits,0.39
1986,Americas,Honduras,Beer,1
1986,Africa,Algeria,Beer,0.18
1985,Eastern Mediterranean,Bahrain,Wine,0.49
1986,Eastern Mediterranean,Egypt,Beer,0.07
1989,Africa,Mauritius,Other,0
1985,Europe,Austria,Wine,4.8
1989,Eastern Mediterranean,United Arab Emirates,Beer,0.63
1984,Europe,Cyprus,Wine,1.89
1989,Europe,Ireland,Beer,8.07
1987,Africa,Angola,Wine,0.24
1987,Americas,Jamaica,Wine,0.02
1986,Europe,Greece,Wine,3.3
1986,Eastern Mediterranean,Oman,Other,0
1989,Africa,Eritrea,Spirits,0
1989,Africa,Equatorial Guinea,Wine,5.82
1989,Western Pacific,Republic of Korea,Spirits,2.18
1985,Africa,Gambia,Spirits,0.07
1985,Africa,Niger,Wine,0.03
1987,Africa,Chad,Spirits,0.01
1989,Africa,Guinea,Beer,0.06
1986,Americas,Brazil,Wine,0.49
1985,Eastern Mediterranean,Morocco,Spirits,0.04
1984,Africa,Chad,Spirits,0.01
1985,Europe,United Kingdom of Great Britain and Northern Ireland,Beer,6.75
1989,Western Pacific,Viet Nam,Wine,0
1987,Western Pacific,New Zealand,Beer,7.98
1986,Eastern Mediterranean,Jordan,Spirits,0.14
1985,Africa,Ghana,Wine,0
1989,Africa,Guinea-Bissau,Beer,0.37
1984,Europe,Bulgaria,Beer,4.05
1984,Europe,Austria,Beer,6.9
1987,Africa,Togo,Other,0.01
1985,Africa,Algeria,Wine,0.11
1987,Africa,South Africa,Spirits,1.84
1986,Africa,Mozambique,Wine,0.03
1984,Eastern Mediterranean,Yemen,Spirits,0.07
1989,Eastern Mediterranean,Djibouti,Other,0
1986,Eastern Mediterranean,Iran (Islamic Republic of),Wine,0
1989,Africa,Kenya,Other,0.6
1984,Africa,Cte d'Ivoire,Other,0.92
1984,Eastern Mediterranean,Afghanistan,Wine,0
1985,South-East Asia,Thailand,Other,0
1986,Europe,Malta,Other,0.04
1986,South-East Asia,India,Spirits,1.3
1989,Africa,Lesotho,Other,0.97
1986,Europe,Romania,Spirits,2.64
1986,Americas,Belize,Spirits,4.16
1987,Africa,Mozambique,Wine,0.03
1986,Eastern Mediterranean,Lebanon,Spirits,3
1986,Africa,Democratic Republic of the Congo,Spirits,0.01
1986,Americas,Trinidad and Tobago,Other,0
1987,Americas,El Salvador,Spirits,1.34
1986,Eastern Mediterranean,Libya,Spirits,0
1987,Africa,Cameroon,Wine,0.12
1989,Eastern Mediterranean,Iran (Islamic Republic of),Other,0
1987,Europe,Denmark,Spirits,1.82
1984,Western Pacific,Australia,Beer,7.69
1989,Western Pacific,Brunei Darussalam,Beer,2.27
1987,Africa,Namibia,Other,0.25
1985,Eastern Mediterranean,United Arab Emirates,Other,0
1987,Western Pacific,Cambodia,Beer,0
1989,Americas,Guatemala,Spirits,1.83
1986,Eastern Mediterranean,Iran (Islamic Republic of),Spirits,0
1989,Americas,El Salvador,Other,
1985,Africa,Mozambique,Other,0
1987,Americas,Argentina,Other,0
1989,Western Pacific,Fiji,Beer,1.78
1985,Americas,Chile,Spirits,2.59
1987,Europe,Lithuania,Spirits,
1985,Western Pacific,Mongolia,Wine,0
1984,Africa,Rwanda,Beer,0.89
1987,Europe,Russian Federation,Wine,0.81
1984,Africa,Kenya,Spirits,0.9
1984,Americas,Dominican Republic,Other,0
1989,Africa,Equatorial Guinea,Other,0
1985,Africa,Ghana,Spirits,0.03
1989,Europe,Turkey,Beer,0.34
1986,Africa,Sao Tome and Principe,Wine,0.65
1984,Europe,Albania,Beer,0.43
1984,Africa,Cte d'Ivoire,Wine,1.4
1989,Europe,Albania,Other,
1985,Eastern Mediterranean,Oman,Spirits,0
1986,Eastern Mediterranean,Oman,Spirits,0
1985,Europe,Greece,Wine,5.21
1986,Americas,Chile,Spirits,2.59
1987,Europe,Belarus,Spirits,
1985,Western Pacific,Singapore,Wine,0.07
1985,Europe,France,Wine,11.1
1987,Eastern Mediterranean,Libya,Wine,0
1985,South-East Asia,Sri Lanka,Spirits,0.22
1985,Americas,Panama,Wine,0.14
1986,Eastern Mediterranean,Lebanon,Other,0
1989,Western Pacific,Viet Nam,Beer,0.13
1989,Americas,Venezuela (Bolivarian Republic of),Other,
1984,Americas,Canada,Wine,1.24
1989,Africa,Sao Tome and Principe,Spirits,0.01
1989,Americas,Ecuador,Wine,0.03
1984,Africa,Namibia,Other,0.27
1986,Europe,Germany,Wine,3.32
1984,Europe,Slovakia,Beer,7.62
1985,Europe,France,Other,0.25
1987,Western Pacific,Australia,Other,0
1989,Americas,Colombia,Spirits,2.44
1985,Americas,Cuba,Beer,1.67
1989,Eastern Mediterranean,Lebanon,Spirits,2.63
1987,Africa,Zimbabwe,Beer,0.18
1987,Europe,Turkey,Wine,0.09
1986,Africa,Chad,Wine,0.02
1986,Africa,Senegal,Other,0
1989,Africa,Nigeria,Beer,1.09
1987,Europe,Kyrgyzstan,Spirits,1.59
1986,Europe,Luxembourg,Spirits,2.71
1989,Americas,Cuba,Wine,0.05
1984,Americas,Cuba,Beer,1.63
1986,Africa,South Africa,Other,1.74
1984,Africa,Mozambique,Spirits,0.13
1984,Europe,Greece,Wine,6.16
1989,Africa,Nigeria,Other,5.65
1987,Americas,Antigua and Barbuda,Other,0
1989,Americas,Honduras,Spirits,0.96
1989,Africa,Mauritania,Other,0
1987,Africa,Madagascar,Beer,0.18
1987,Western Pacific,Philippines,Beer,1.58
1986,Africa,Zambia,Other,2.07
1989,Europe,Kyrgyzstan,Spirits,2.94
1989,South-East Asia,India,Beer,0.02
1985,Western Pacific,Fiji,Other,
1984,Americas,Chile,Other,0
1989,Africa,Togo,Wine,0.19
1986,Americas,El Salvador,Beer,0.9
1984,Eastern Mediterranean,Kuwait,Spirits,0
1984,Africa,Sierra Leone,Beer,0.1
1986,Europe,Switzerland,Beer,4.19
1984,Africa,Central African Republic,Spirits,0.02
1989,Africa,Guinea-Bissau,Wine,0.42
1984,Africa,Ghana,Spirits,0.03
1985,Europe,Russian Federation,Beer,1.55
1985,Eastern Mediterranean,United Arab Emirates,Spirits,7.73
1985,Africa,Burundi,Other,5.39
1987,Africa,Uganda,Beer,0.12
1989,Europe,Ireland,Wine,0.68
1985,Americas,Mexico,Other,0.05
1985,Africa,Togo,Spirits,0.56
1987,Africa,Uganda,Spirits,0.2
1984,Africa,Ethiopia,Wine,0
1989,Eastern Mediterranean,Kuwait,Other,
1989,Europe,Romania,Spirits,2.63
1984,Africa,Malawi,Beer,0.1
1984,Americas,Guatemala,Other,0
1989,Africa,Madagascar,Beer,0.16
1984,Americas,Panama,Other,0
1986,Western Pacific,Kiribati,Spirits,0.1
1989,Americas,Dominican Republic,Spirits,2.95
1986,Western Pacific,Samoa,Wine,0.03
1986,Western Pacific,Brunei Darussalam,Other,0.01
1986,Western Pacific,Lao People's Democratic Republic,Spirits,4.93
1985,Europe,Denmark,Other,
1984,Western Pacific,Samoa,Wine,0
1986,Americas,Haiti,Beer,0
1985,South-East Asia,Indonesia,Wine,0
1985,Africa,Nigeria,Other,6.04
1987,Africa,Congo,Other,2.21
1985,Eastern Mediterranean,Pakistan,Spirits,0
1987,Europe,Croatia,Other,0
1986,Europe,Portugal,Spirits,0.66
1985,Western Pacific,Japan,Other,1.62
1987,Europe,Greece,Other,0.06
1989,Western Pacific,Papua New Guinea,Other,0
1987,South-East Asia,Democratic People's Republic of Korea,Spirits,3.22
1989,Americas,Paraguay,Spirits,4.13
1986,Europe,Romania,Other,
1984,Americas,Saint Lucia,Beer,1.75
1987,Africa,Burundi,Wine,0.01
1989,Eastern Mediterranean,Lebanon,Wine,0.89
1989,Eastern Mediterranean,Tunisia,Spirits,0.1
1986,Americas,Guatemala,Wine,0.02
1984,Eastern Mediterranean,Somalia,Other,0
1987,Eastern Mediterranean,Syrian Arab Republic,Wine,0.6
1987,South-East Asia,Bangladesh,Other,0
1985,Africa,Botswana,Beer,2.29
1989,Europe,Italy,Beer,1.31
1985,Africa,Angola,Other,0
1987,Africa,Guinea-Bissau,Beer,0.4
1985,Americas,Saint Lucia,Spirits,6.22
1986,Eastern Mediterranean,Somalia,Wine,0
1989,Western Pacific,Micronesia (Federated States of),Beer,0
1986,South-East Asia,Sri Lanka,Wine,0
1984,Americas,Costa Rica,Spirits,4.22
1989,Europe,Finland,Beer,4.55
1984,Americas,Venezuela (Bolivarian Republic of),Other,
1985,Americas,Saint Kitts and Nevis,Wine,0.19
1987,Eastern Mediterranean,Tunisia,Spirits,0.12
1989,Western Pacific,China,Spirits,2.95
1984,Western Pacific,Singapore,Other,0.13
1984,Americas,Antigua and Barbuda,Beer,1.71
1986,Europe,Portugal,Wine,9.84
1984,Europe,Switzerland,Wine,7.29
1989,Western Pacific,Republic of Korea,Wine,0.01
1989,Europe,Malta,Other,0
1985,Africa,Ethiopia,Spirits,0
1986,Europe,France,Wine,10.62
1985,Eastern Mediterranean,Tunisia,Wine,0.58
1989,Africa,Eritrea,Wine,0
1986,Africa,Algeria,Other,0
1989,Western Pacific,Philippines,Other,0.02
1986,Africa,Ghana,Other,1.13
1985,Africa,Botswana,Spirits,0.15
1989,Africa,Niger,Wine,0.02
1989,South-East Asia,Sri Lanka,Spirits,0.1
1989,Europe,France,Spirits,2.98
1984,Africa,Ethiopia,Other,0.1
1989,Eastern Mediterranean,Oman,Spirits,0.76
1987,Americas,Ecuador,Spirits,1.02
1985,Western Pacific,Singapore,Other,0.07
1987,Western Pacific,Micronesia (Federated States of),Wine,0
1985,Africa,Swaziland,Spirits,1.74
1984,Africa,Benin,Other,0
1989,Africa,Niger,Other,0
1986,Africa,Ghana,Beer,0.3
1986,Americas,Guyana,Beer,1.33
1987,Eastern Mediterranean,Tunisia,Wine,0.57
1985,Africa,Nigeria,Beer,1.23
1989,Western Pacific,New Zealand,Spirits,1.78
1985,Americas,Suriname,Other,0
1984,Western Pacific,Fiji,Other,
1989,Europe,Italy,Other,
1987,Europe,Ukraine,Spirits,1.66
1989,Africa,Swaziland,Other,5.03
1984,Eastern Mediterranean,Egypt,Other,
1984,Africa,Gambia,Beer,0.04
1989,Africa,Liberia,Other,
1987,Europe,Norway,Wine,0.93
1984,Europe,Germany,Other,
1989,Africa,Cte d'Ivoire,Spirits,0.08
1989,Western Pacific,Australia,Beer,7.49
1985,Americas,Venezuela (Bolivarian Republic of),Other,
1987,Eastern Mediterranean,Egypt,Spirits,0.31
1986,Africa,Botswana,Beer,2.25
1987,Africa,Comoros,Spirits,0.02
1985,Europe,France,Beer,2.54
1989,Europe,Belgium,Other,0
1984,Eastern Mediterranean,Jordan,Wine,0.02
1984,Eastern Mediterranean,Pakistan,Beer,0.01
1989,Western Pacific,Papua New Guinea,Beer,0.99
1987,Africa,United Republic of Tanzania,Other,6.54
1986,South-East Asia,India,Beer,0.02
1987,Eastern Mediterranean,Egypt,Wine,0.01
1986,Americas,Jamaica,Beer,1.67
1984,Americas,Dominican Republic,Wine,0.02
1987,Europe,Switzerland,Other,0.28
1989,Africa,Algeria,Other,0
1989,South-East Asia,Sri Lanka,Beer,0.04
1985,Eastern Mediterranean,Kuwait,Wine,0
1985,Americas,Costa Rica,Spirits,4.42
1986,Americas,Brazil,Beer,1.74
1987,Eastern Mediterranean,Djibouti,Wine,0.38
1987,Africa,Algeria,Other,0
1984,Americas,Argentina,Wine,11.53
1984,Africa,Cte d'Ivoire,Spirits,0.11
1985,Europe,Spain,Spirits,3.64
1984,Europe,Poland,Wine,1.21
1984,Eastern Mediterranean,Oman,Wine,0
1986,Europe,United Kingdom of Great Britain and Northern Ireland,Spirits,2.12
1987,Americas,Argentina,Beer,1.21
1989,Europe,Luxembourg,Other,
1989,Africa,Uganda,Wine,0
1986,Americas,Antigua and Barbuda,Other,0
1985,Americas,Argentina,Beer,0.85
1987,Western Pacific,Lao People's Democratic Republic,Wine,0
1986,Western Pacific,China,Other,0
1987,Eastern Mediterranean,Sudan,Wine,0
1987,Africa,Rwanda,Other,5.6
1987,Eastern Mediterranean,Tunisia,Beer,0.29
1986,Eastern Mediterranean,Yemen,Other,
1984,Eastern Mediterranean,Somalia,Beer,0.01
1984,Europe,Switzerland,Spirits,2.56
1987,Americas,Haiti,Other,0
1984,Africa,Angola,Beer,1.02
1985,South-East Asia,India,Beer,0.02
1987,Europe,Croatia,Beer,3.27
1987,Eastern Mediterranean,Sudan,Other,0
1987,Africa,Gabon,Wine,3.59
1984,Africa,Cabo Verde,Spirits,0.34
1984,Europe,Germany,Beer,8.67
1984,Americas,Bahamas,Other,0.02
1987,Americas,Bahamas,Other,0.01
1985,Africa,Benin,Spirits,0.34
1987,Western Pacific,Japan,Beer,2.64
1986,Americas,Saint Kitts and Nevis,Other,0
1989,Africa,Gambia,Other,1.51
1984,Americas,Jamaica,Beer,1.52
1989,Eastern Mediterranean,Tunisia,Wine,0.44
1984,Americas,Paraguay,Wine,0.36
1986,Eastern Mediterranean,Morocco,Other,0
1989,Americas,Mexico,Wine,0.04
1985,Africa,Cte d'Ivoire,Spirits,0.1
1985,Africa,Senegal,Other,0
1985,Americas,Trinidad and Tobago,Beer,1.94
1989,Africa,Kenya,Beer,1.4
1987,South-East Asia,Democratic People's Republic of Korea,Other,
1987,Americas,Saint Lucia,Other,0.12
1985,Eastern Mediterranean,Yemen,Spirits,0.06
1984,Western Pacific,Brunei Darussalam,Beer,2.45
1987,Europe,Norway,Spirits,1.63
1986,South-East Asia,Indonesia,Other,
1989,Europe,Russian Federation,Beer,1.3
1989,Africa,Ghana,Wine,0
1986,Africa,Democratic Republic of the Congo,Other,1.79
1985,Africa,Namibia,Wine,0
1984,Americas,Panama,Beer,2.52
1984,Africa,Kenya,Wine,0.01
1985,South-East Asia,Sri Lanka,Beer,0.04
1984,Americas,Uruguay,Spirits,1.92
1987,Africa,Nigeria,Wine,0.01
1989,South-East Asia,Nepal,Beer,0.03
1985,South-East Asia,India,Wine,0
1989,Europe,Norway,Beer,2.78
1987,Eastern Mediterranean,Bahrain,Wine,0.46
1986,Africa,Mauritania,Wine,0.02
